date,streetcar_line,time,day,location,incident,min_delay,min_gap,bound,vehicle,am_rush,pm_rush
2023-01-09T00:00:00Z,505,21:56:00,Monday,GERRARD AND BROADVIEW,Operations,89,99,E,4541,0,0
2023-01-09T00:00:00Z,506,22:01:00,Monday,GERRARD AND BROADVIEW,Diversion,89,209,E,4594,0,0
2023-01-09T00:00:00Z,505,23:11:00,Monday,DUNDAS AND JARVIS,Emergency Services,19,29,W,4497,0,0
2023-01-09T00:00:00Z,501,23:20:00,Monday,QUEEN AND NEVILLE PARK,Security,10,20,E,4521,0,0
2023-01-09T00:00:00Z,509,23:39:00,Monday,QUEENS QUAY AND SPADIN,Operations,11,21,W,4422,0,0
2023-01-09T00:00:00Z,505,01:40:00,Monday,DUNDAS WEST AND MANNIN,Cleaning - Unsanitary,10,20,W,4590,0,0
2023-01-10T00:00:00Z,301,03:55:00,Tuesday,WINDERMERE AND LAKESHO,Security,24,44,N,8317,0,0
2023-01-10T00:00:00Z,512,04:48:00,Tuesday,ST CLAIR AND BATHURST,Mechanical,11,22,S,4569,0,0
2023-01-10T00:00:00Z,509,05:05:00,Tuesday,LESLIE BARNS,Overhead,9,17,W,4473,0,0
2023-01-10T00:00:00Z,501,05:55:00,Tuesday,QUEEN AND SOHO,Security,8,16,W,1269,0,0
2023-01-10T00:00:00Z,505,06:07:00,Tuesday,BROADVIEW AND GERRARD,General Delay,9,18,S,4537,1,0
2023-01-10T00:00:00Z,505,06:17:00,Tuesday,DUNDAS AND LISGAR,General Delay,9,18,E,4414,1,0
2023-01-10T00:00:00Z,509,07:01:00,Tuesday,QUEENS QUAY AND LOWER,General Delay,9,18,E,4473,1,0
2023-01-10T00:00:00Z,505,07:08:00,Tuesday,DUNDAS AND BATHURST,Operations,9,18,W,4459,1,0
2023-01-10T00:00:00Z,505,07:38:00,Tuesday,DUNDAS AND MCCAUL,Mechanical,4,13,W,4603,1,0
2023-01-10T00:00:00Z,509,08:09:00,Tuesday,BATHURST AND QUEENS QU,Diversion,17,26,S,4413,1,0
2023-01-10T00:00:00Z,510,09:16:00,Tuesday,SPADINA STATION,Operations,5,10,S,4445,1,0
2023-01-10T00:00:00Z,505,09:40:00,Tuesday,DUNDAS WEST STATION,Operations,10,20,S,4459,1,0
2023-01-10T00:00:00Z,504,10:46:00,Tuesday,KING AND DUNN,Mechanical,7,14,E,8328,0,0
2023-01-10T00:00:00Z,504,11:57:00,Tuesday,KING AND PARLIAMENT,Collision - TTC Involved,98,102,E,4592,0,0
2023-01-10T00:00:00Z,506,13:23:00,Tuesday,CARLTON AND CHURCH,Collision - TTC Involved,9,18,E,4426,0,0
2023-01-10T00:00:00Z,504,13:24:00,Tuesday,KING AND DUFFERIN,Diversion,19,24,E,8198,0,0
2023-01-10T00:00:00Z,504,17:08:00,Tuesday,DUNDAS AND EDNA (DUNDA,Mechanical,5,10,E,8204,0,1
2023-01-10T00:00:00Z,504,17:46:00,Tuesday,KING AND JOE SHUSTER W,Held By,16,24,W,4456,0,1
2023-01-10T00:00:00Z,501,18:38:00,Tuesday,QUEEN AND COXWELL,General Delay,8,14,W,4599,0,1
2023-01-10T00:00:00Z,505,18:42:00,Tuesday,LANSDOWNE AND DUNDAS,Cleaning - Unsanitary,8,15,W,4579,0,1
2023-01-10T00:00:00Z,505,19:10:00,Tuesday,DUNDAS AND HURON,Security,20,28,W,4552,0,1
2023-01-10T00:00:00Z,511,20:36:00,Tuesday,BATHURST AND NIAGARA,Emergency Services,31,39,S,4433,0,0
2023-01-10T00:00:00Z,504,21:18:00,Tuesday,PARLIAMENT AND KING,Cleaning - Unsanitary,10,20,N,4456,0,0
2023-01-10T00:00:00Z,501,21:28:00,Tuesday,390 DUFFERIN,Mechanical,8,16,N,1260,0,0
2023-01-10T00:00:00Z,512,01:32:00,Tuesday,ST CLAIR AND TWEEDSMUI,Mechanical,10,20,W,4424,0,0
2023-01-11T00:00:00Z,509,08:33:00,Wednesday,QUEENS QUAY/FERRY DOCK,Rail/Switches,15,31,W,4603,1,0
2023-01-11T00:00:00Z,510,08:35:00,Wednesday,QUEENS QUAY FERRY DOCK,Rail/Switches,15,20,S,4502,1,0
2023-01-11T00:00:00Z,501,08:44:00,Wednesday,QUEEN AND DUFFERIN,Utilized Off Route,6,12,N,8055,1,0
2023-01-11T00:00:00Z,511,13:47:00,Wednesday,EXHIBITION LOOP,Cleaning - Unsanitary,9,18,E,4510,0,0
2023-01-11T00:00:00Z,504,13:54:00,Wednesday,HOWARD PARK AND INDIAN,Mechanical,7,14,N,8301,0,0
2023-01-11T00:00:00Z,504,14:20:00,Wednesday,DUNDAS WEST STATION,Mechanical,7,14,W,8138,0,0
2023-01-11T00:00:00Z,506,14:39:00,Wednesday,UPPER GERRARD AND WOOD,Security,9,18,W,4534,0,0
2023-01-11T00:00:00Z,504,15:14:00,Wednesday,WILSON GARAGE,Mechanical,5,10,W,8109,0,0
2023-01-11T00:00:00Z,504,15:31:00,Wednesday,KING AND BATHURST,Operations,60,68,W,4598,0,0
2023-01-11T00:00:00Z,509,15:56:00,Wednesday,QUEEN QUAY AND LOWER S,Collision - TTC Involved,165,173,E,4433,0,0
2023-01-11T00:00:00Z,504,16:13:00,Wednesday,KING AND TECUMSETH,Utilized Off Route,8,16,E,8140,0,1
2023-01-11T00:00:00Z,504,16:34:00,Wednesday,DUFFERIN AND KING,Utilized Off Route,8,16,E,8155,0,1
2023-01-11T00:00:00Z,501,17:58:00,Wednesday,BROADVIEW AND QUEEN,General Delay,25,31,E,4434,0,1
2023-01-11T00:00:00Z,501,19:51:00,Wednesday,QUEENSWAY AND RONCESVA,Mechanical,8,16,E,3367,0,1
2023-01-11T00:00:00Z,510,19:55:00,Wednesday,SPADINA AND WILCOX,Security,12,24,N,4437,0,1
2023-01-11T00:00:00Z,504,20:21:00,Wednesday,THE QUEENSWAY AND COLB,General Delay,31,36,N,8130,0,0
2023-01-11T00:00:00Z,504,21:05:00,Wednesday,KING AND JARVIS,General Delay,7,17,E,4543,0,0
2023-01-11T00:00:00Z,501,21:14:00,Wednesday,QUEEN AND DUFFERIN,Cleaning - Unsanitary,10,20,E,8128,0,0
2023-01-11T00:00:00Z,501,21:26:00,Wednesday,QUEEN AND BROADVIEW,General Delay,11,21,E,4554,0,0
2023-01-11T00:00:00Z,501,21:39:00,Wednesday,LAKESHORE AND MARINE P,Cleaning - Unsanitary,10,20,E,3351,0,0
2023-01-11T00:00:00Z,504,22:46:00,Wednesday,EDNA AND DUNDAS,Investigation,5,10,E,8390,0,0
2023-01-11T00:00:00Z,501,23:11:00,Wednesday,LONG BRANCH LOOP,Emergency Services,10,20,W,3323,0,0
2023-01-11T00:00:00Z,501,00:09:00,Wednesday,QUEEN AND LOGAN,General Delay,33,43,E,4554,0,0
2023-01-11T00:00:00Z,510,00:58:00,Wednesday,SPADINA AND KING,Mechanical,9,18,S,4404,0,0
2023-01-11T00:00:00Z,505,01:25:00,Wednesday,BAY AND DUNDAS,Emergency Services,10,20,N,4426,0,0
2023-01-12T00:00:00Z,510,02:26:00,Thursday,SPADINA AND QUEEN,Operations,0,0,N,4445,0,0
2023-01-12T00:00:00Z,301,04:46:00,Thursday,QUEEN AND KING,Cleaning - Unsanitary,30,48,E,1138,0,0
2023-01-12T00:00:00Z,501,05:47:00,Thursday,QUEEN AND LESLIE,Operations,14,24,E,4475,0,0
2023-01-12T00:00:00Z,512,07:51:00,Thursday,ST CLAIR AND OAKWOOD,Operations,5,10,W,4585,1,0
2023-01-12T00:00:00Z,501,08:52:00,Thursday,QUEEN AND NEVILLE PARK,Mechanical,12,18,E,4465,1,0
2023-01-12T00:00:00Z,501,09:26:00,Thursday,QUEEN AND WOODFIELD,Operations,17,23,E,4547,1,0
2023-01-12T00:00:00Z,504,14:04:00,Thursday,KING AND SACKVILLE,Emergency Services,5,9,W,4423,0,0
2023-01-12T00:00:00Z,501,15:08:00,Thursday,DUFFERIN AND EGLINTON,Mechanical,8,16,S,8213,0,0
2023-01-12T00:00:00Z,501,17:35:00,Thursday,QUEEN AND WEST LODGE,Diversion,140,148,B,8214,0,1
2023-01-12T00:00:00Z,511,17:57:00,Thursday,BATHURST STATION,Operations,8,16,S,4528,0,1
2023-01-12T00:00:00Z,505,19:08:00,Thursday,DUNDAS AND DUFFERIN,Diversion,56,104,W,4571,0,1
2023-01-12T00:00:00Z,501,19:20:00,Thursday,LACKSHRE AND MARINE PA,Mechanical,8,16,E,1115,0,1
2023-01-12T00:00:00Z,504,20:20:00,Thursday,DISTILLERY LOOP,Cleaning - Unsanitary,9,19,W,4552,0,0
2023-01-12T00:00:00Z,505,21:58:00,Thursday,DUNDAS AND BATHURST,Collision - TTC Involved,31,41,W,4432,0,0
2023-01-12T00:00:00Z,504,23:05:00,Thursday,KING AND TECUMSEH,Mechanical,10,20,E,8392,0,0
2023-01-12T00:00:00Z,510,23:33:00,Thursday,SPADINA AND KING,Security,9,19,N,4573,0,0
2023-01-12T00:00:00Z,510,23:51:00,Thursday,SPADINA AND RICHMOND,Diversion,14,23,S,4464,0,0
2023-01-12T00:00:00Z,512,23:52:00,Thursday,ST. CLAIR STATION,Emergency Services,25,35,E,4537,0,0
2023-01-12T00:00:00Z,510,00:40:00,Thursday,SPADINA AND SUSSEX,Security,8,17,N,4456,0,0
2023-01-12T00:00:00Z,504,01:12:00,Thursday,HOWARD PARK AND RONCES,Mechanical,10,20,W,8351,0,0
2023-01-12T00:00:00Z,506,01:41:00,Thursday,GERRARD AND PRUST,Utilized Off Route,20,40,W,4414,0,0
2023-01-13T00:00:00Z,505,02:31:00,Friday,QUEEN AND RONCESVALLES,Security,0,0,W,4432,0,0
2023-01-13T00:00:00Z,301,03:10:00,Friday,LAKESHORE AND THIRTY S,Mechanical,30,60,W,1269,0,0
2023-01-13T00:00:00Z,510,05:35:00,Friday,QUEEN AND LESLIE,Security,0,0,W,4456,0,0
2023-01-13T00:00:00Z,501,05:39:00,Friday,LESLIE AND QUEEN,Operations,12,24,N,4406,0,0
2023-01-13T00:00:00Z,506,05:45:00,Friday,DUNDAS AND BLOOR,Held By,15,20,N,4544,0,0
2023-01-13T00:00:00Z,501,05:55:00,Friday,QUEEN AND DUFFERIN,Mechanical,4,12,W,8205,0,0
2023-01-13T00:00:00Z,501,07:06:00,Friday,LAKE SHORE AND BROWN'S,Security,5,10,W,1422,1,0
2023-01-13T00:00:00Z,505,07:08:00,Friday,DUNDAS AND SPADINA,Emergency Services,17,24,W,4531,1,0
2023-01-13T00:00:00Z,505,07:14:00,Friday,DUNDAS AND SPADINA,Diversion,0,0,W,0,1,0
2023-01-13T00:00:00Z,600,07:34:00,Friday,ST CLAIR AND KENWOOD,Collision - TTC Involved,0,0,E,4485,1,0
2023-01-13T00:00:00Z,506,07:43:00,Friday,COLLEGE AND DUFFERIN,Operations,28,32,W,4526,1,0
2023-01-13T00:00:00Z,501,08:47:00,Friday,LAKESHORE AND NORRIS,Utilized Off Route,8,16,N,8207,1,0
2023-01-13T00:00:00Z,509,08:54:00,Friday,QUEENS QUAY AND HARBOU,Operations,9,18,W,4457,1,0
2023-01-13T00:00:00Z,504,08:57:00,Friday,DUNDAS AND BLOOR,Utilized Off Route,7,14,E,8312,1,0
2023-01-13T00:00:00Z,505,09:00:00,Friday,SUMAC AND KING,Security,5,10,W,4508,1,0
2023-01-13T00:00:00Z,512,09:13:00,Friday,ST CLAIR WEST STATION,Utilized Off Route,10,19,E,1112,1,0
2023-01-13T00:00:00Z,511,10:04:00,Friday,BATHURST AND QUEEN,Security,7,14,N,4585,0,0
2023-01-13T00:00:00Z,503,10:38:00,Friday,QUEEN AND WOODFIELD,Collision - TTC Involved,10,20,W,8546,0,0
2023-01-13T00:00:00Z,504,10:54:00,Friday,QUEEN AND GREENWOOD,Collision - TTC Involved,5,10,E,4454,0,0
2023-01-13T00:00:00Z,501,11:09:00,Friday,QUEEN AND ALTON,Held By,25,31,E,4599,0,0
2023-01-13T00:00:00Z,511,12:48:00,Friday,EXHIBITION LOOP,General Delay,7,14,N,4417,0,0
2023-01-13T00:00:00Z,501,14:29:00,Friday,QUEEN AND DUFFERIN,Security,8,16,E,8085,0,0
2023-01-13T00:00:00Z,501,16:00:00,Friday,DUFFERIN AND QUEEN,Mechanical,6,12,E,1148,0,1
2023-01-13T00:00:00Z,501,17:18:00,Friday,QUEEN AND PALMERSTON,Emergency Services,31,42,W,4515,0,1
2023-01-13T00:00:00Z,506,18:27:00,Friday,HOWARD PARK AND RONCES,Held By,6,15,E,4591,0,1
2023-01-13T00:00:00Z,510,18:28:00,Friday,UNION STATION,Security,10,20,N,4537,0,1
2023-01-13T00:00:00Z,501,18:36:00,Friday,LONG BRANCH LOOP,Mechanical,6,12,E,3334,0,1
2023-01-13T00:00:00Z,501,19:47:00,Friday,QUEEN AND OSSINGTON,Cleaning - Unsanitary,31,16,E,4592,0,1
2023-01-13T00:00:00Z,501,19:53:00,Friday,KINGSTON ROAD LOOP,Security,0,0,E,4481,0,1
2023-01-13T00:00:00Z,504,20:17:00,Friday,FLEET LOOP,Operations,10,20,S,4523,0,0
2023-01-13T00:00:00Z,501,20:19:00,Friday,QUEEN AND NIAGARA,Security,8,16,W,4443,0,0
2023-01-13T00:00:00Z,501,20:28:00,Friday,QUEEN AND DUFFERIN,Utilized Off Route,8,16,E,8083,0,0
2023-01-13T00:00:00Z,504,20:30:00,Friday,DUFFERIN AND KING,General Delay,10,19,W,4459,0,0
2023-01-13T00:00:00Z,504,21:28:00,Friday,FLEET LOOP,Operations,0,0,E,4523,0,0
2023-01-13T00:00:00Z,504,21:47:00,Friday,KING AND PETER,General Delay,12,22,W,4493,0,0
2023-01-13T00:00:00Z,509,22:07:00,Friday,BATHURST AND FLEET,Cleaning - Unsanitary,10,20,W,4524,0,0
2023-01-13T00:00:00Z,501,22:24:00,Friday,DUFFERIN AND EGLINTON,Security,0,0,N,8207,0,0
2023-01-13T00:00:00Z,504,22:33:00,Friday,DUNDAS WEST STATION,Utilized Off Route,10,20,W,8351,0,0
2023-01-13T00:00:00Z,505,22:39:00,Friday,DUNDAS AND LANSDOWNE,Mechanical,9,18,E,4552,0,0
2023-01-13T00:00:00Z,505,01:09:00,Friday,DUNDAS WEST STATION,Cleaning - Unsanitary,9,18,W,4495,0,0
2023-01-14T00:00:00Z,510,02:03:00,Saturday,SPADINA STATION,Cleaning - Unsanitary,9,18,S,4437,0,0
2023-01-14T00:00:00Z,504,02:12:00,Saturday,DUNDAS WEST STATION,Mechanical,17,47,E,8385,0,0
2023-01-14T00:00:00Z,306,03:31:00,Saturday,GERRARD AND BROADVIEW,Cleaning - Unsanitary,30,60,E,4533,0,0
2023-01-14T00:00:00Z,301,03:41:00,Saturday,LAKE SHORE AND ISLINGT,Cleaning - Unsanitary,30,60,W,8340,0,0
2023-01-14T00:00:00Z,306,04:16:00,Saturday,DUNDAS AND EUCLID,Operations,0,0,W,4401,0,0
2023-01-14T00:00:00Z,504,06:58:00,Saturday,KING AND SHAW,Emergency Services,24,34,W,4527,0,0
2023-01-14T00:00:00Z,504,08:17:00,Saturday,QUEEN AND RONCESVALLES,Mechanical,10,20,E,8206,0,0
2023-01-14T00:00:00Z,501,09:25:00,Saturday,QUEEN AND VICTORIA PAR,General Delay,0,0,W,4513,0,0
2023-01-14T00:00:00Z,504,09:54:00,Saturday,2 EDNA AVE,Operations,8,16,E,8349,0,0
2023-01-14T00:00:00Z,501,12:07:00,Saturday,QUEEN AND JOHN,Mechanical,6,12,W,4531,0,0
2023-01-14T00:00:00Z,504,13:50:00,Saturday,KING AND SPADINA,Mechanical,10,20,W,4457,0,0
2023-01-14T00:00:00Z,501,14:23:00,Saturday,LAKE SHORE AND 37TH,Diversion,45,51,W,1399,0,0
2023-01-14T00:00:00Z,512,15:07:00,Saturday,EARLSCOURT LOOP,Security,35,12,W,4411,0,0
2023-01-14T00:00:00Z,506,15:19:00,Saturday,PARLIAMENT AND GERRARD,Operations,11,19,N,4445,0,0
2023-01-14T00:00:00Z,504,15:48:00,Saturday,KING AND TECUMSETH,Mechanical,10,20,E,4433,0,0
2023-01-14T00:00:00Z,506,15:52:00,Saturday,COLLEGE AND DUFFERIN,General Delay,13,21,E,4540,0,0
2023-01-14T00:00:00Z,504,17:57:00,Saturday,CHARLOTTE LOOP,Investigation,10,20,W,4538,0,0
2023-01-14T00:00:00Z,506,19:26:00,Saturday,MAIN STREET STATION,General Delay,14,23,W,4550,0,0
2023-01-14T00:00:00Z,505,19:26:00,Saturday,DUNDAS AND PARLIAMENT,General Delay,6,12,E,4436,0,0
2023-01-14T00:00:00Z,501,21:13:00,Saturday,LAKESHORE AND FIFTH ST,Collision - TTC Involved,10,20,E,7917,0,0
2023-01-14T00:00:00Z,501,22:04:00,Saturday,QUEEN AND RIVER,Investigation,37,47,W,4548,0,0
2023-01-14T00:00:00Z,501,22:08:00,Saturday,QUEEN AND LOCKWOOD,Mechanical,10,20,W,4496,0,0
2023-01-14T00:00:00Z,506,22:37:00,Saturday,HIGH PARK LOOP,General Delay,10,20,E,4419,0,0
2023-01-14T00:00:00Z,501,23:18:00,Saturday,QUEEN AND SPADINA,Operations,10,20,W,4554,0,0
2023-01-14T00:00:00Z,501,23:31:00,Saturday,QUEEN AND YONGE,General Delay,15,25,W,4520,0,0
2023-01-14T00:00:00Z,504,00:46:00,Saturday,KING AND SPADINA,Diversion,33,43,E,4489,0,0
2023-01-14T00:00:00Z,511,01:50:00,Saturday,BATHURST AND KING,General Delay,0,0,N,4602,0,0
2023-01-15T00:00:00Z,504,02:00:00,Sunday,KING AND BATHURST,Diversion,32,42,W,4551,0,0
2023-01-15T00:00:00Z,504,02:29:00,Sunday,KING AND BATHURST,General Delay,25,40,W,8349,0,0
2023-01-15T00:00:00Z,504,02:50:00,Sunday,KING AND SPADINA,Held By,13,23,W,4508,0,0
2023-01-15T00:00:00Z,510,02:57:00,Sunday,SPADINA AND KING,Held By,45,57,N,4435,0,0
2023-01-15T00:00:00Z,504,04:55:00,Sunday,KING AND SUMACH,Operations,15,30,W,4572,0,0
2023-01-15T00:00:00Z,504,05:04:00,Sunday,QUEEN AND DUFFERIN,General Delay,15,30,W,4493,0,0
2023-01-15T00:00:00Z,501,12:40:00,Sunday,QUEEN AND DUFFERIN,Collision - TTC Involved,7,14,W,1026,0,0
2023-01-15T00:00:00Z,512,13:54:00,Sunday,ST CLAIR AND KEELE/WES,Held By,14,21,E,4580,0,0
2023-01-15T00:00:00Z,501,15:04:00,Sunday,QUEEN AND UNIVERSITY,Cleaning - Unsanitary,7,14,W,4550,0,0
2023-01-15T00:00:00Z,501,17:13:00,Sunday,DUFFERIN AND QUEEN,Cleaning - Unsanitary,7,14,E,7965,0,0
2023-01-15T00:00:00Z,506,17:20:00,Sunday,HOWARD PARK AND INDIAN,General Delay,17,26,E,4599,0,0
2023-01-15T00:00:00Z,506,18:09:00,Sunday,COLLEGE AND EUCLID,General Delay,23,32,W,4539,0,0
2023-01-15T00:00:00Z,510,18:35:00,Sunday,SPADINA STATION,General Delay,8,16,S,4462,0,0
2023-01-15T00:00:00Z,510,20:55:00,Sunday,SPADINA AND QUEENS QUA,Security,16,23,S,4528,0,0
2023-01-15T00:00:00Z,504,21:09:00,Sunday,CHERRY AND FRONT,General Delay,25,35,E,4496,0,0
2023-01-15T00:00:00Z,501,21:39:00,Sunday,QUEEN AND DUFFERIN,Diversion,136,146,W,8057,0,0
2023-01-15T00:00:00Z,510,23:55:00,Sunday,SPADINA AND DUNDAS,Security,10,20,S,4516,0,0
2023-01-15T00:00:00Z,501,00:00:00,Sunday,MCCAUL AND QUEEN,Cleaning - Unsanitary,10,20,N,4596,0,0
2023-01-16T00:00:00Z,512,06:40:00,Monday,ST CLAIR AND EARLSCOUR,Operations,6,12,W,4542,1,0
2023-01-16T00:00:00Z,505,06:53:00,Monday,DUNDAS AND ST PATRICK,Security,8,15,W,4515,1,0
2023-01-16T00:00:00Z,509,07:13:00,Monday,QUEENS QUAY AND REES S,Emergency Services,10,18,E,4505,1,0
2023-01-16T00:00:00Z,510,07:15:00,Monday,U,Diversion,24,22,E,4462,1,0
2023-01-16T00:00:00Z,501,08:04:00,Monday,LAKESHORE AND ELEVENTH,Collision - TTC Involved,7,14,W,7951,1,0
2023-01-16T00:00:00Z,501,12:25:00,Monday,QUEEN AND WINEVA,Operations,6,12,E,4469,0,0
2023-01-16T00:00:00Z,501,12:47:00,Monday,PEEL STREET AND GLADST,Collision - TTC Involved,8,16,E,7923,0,0
2023-01-16T00:00:00Z,505,14:42:00,Monday,DUNDAS AND MARKHAM,Diversion,14,20,E,0,0,0
2023-01-16T00:00:00Z,501,15:20:00,Monday,QUEEN AND GLADSTONE,Security,10,20,W,4488,0,0
2023-01-16T00:00:00Z,501,16:12:00,Monday,BAY AND QUEEN,Emergency Services,10,20,W,4551,0,1
2023-01-16T00:00:00Z,501,16:26:00,Monday,FIFTH AND LAKESHORE,Collision - TTC Involved,8,16,W,1148,0,1
2023-01-16T00:00:00Z,510,16:37:00,Monday,SPADINA AND BREMNER,Cleaning - Unsanitary,10,20,N,4595,0,1
2023-01-16T00:00:00Z,510,17:01:00,Monday,SPADINA STATION,Diversion,13,18,N,4595,0,1
2023-01-16T00:00:00Z,501,20:51:00,Monday,LAKESHORE AND SHORE BR,Emergency Services,10,20,W,8064,0,0
2023-01-16T00:00:00Z,512,20:51:00,Monday,ST CLAIR AND LANSDOWNE,General Delay,14,21,W,4517,0,0
2023-01-16T00:00:00Z,501,22:22:00,Monday,QUEEN AND CRAVEN,Emergency Services,18,28,W,4488,0,0
2023-01-16T00:00:00Z,501,22:28:00,Monday,QUEEN AND BATHURST,Held By,15,25,W,4426,0,0
2023-01-17T00:00:00Z,506,07:11:00,Tuesday,SPADINA AND COLLEGE,Security,9,18,E,4582,1,0
2023-01-17T00:00:00Z,501,07:43:00,Tuesday,QUEEN AND JAMESON,Mechanical,7,14,E,3359,1,0
2023-01-17T00:00:00Z,501,12:21:00,Tuesday,LAKESHORE AND PARKLAWN,Collision - TTC Involved,7,14,W,8356,0,0
2023-01-17T00:00:00Z,501,12:52:00,Tuesday,QUEEN AND BOOTH,Security,11,18,E,4573,0,0
2023-01-17T00:00:00Z,504,14:07:00,Tuesday,PARLIAMENT AND KING,Emergency Services,4,8,N,4447,0,0
2023-01-17T00:00:00Z,510,14:20:00,Tuesday,SPADINA STATION,Emergency Services,9,19,N,4520,0,0
2023-01-17T00:00:00Z,501,15:11:00,Tuesday,QUEEN AND NOBLE,Security,15,23,W,8197,0,0
2023-01-17T00:00:00Z,503,15:25:00,Tuesday,BINGHAM LOOP,Emergency Services,9,18,W,8460,0,0
2023-01-17T00:00:00Z,505,16:27:00,Tuesday,DUNDAS AND JARVIS,Cleaning - Unsanitary,8,16,W,4593,0,1
2023-01-17T00:00:00Z,512,16:28:00,Tuesday,ST CLAIR AND LANSDOWNE,General Delay,17,24,W,4597,0,1
2023-01-17T00:00:00Z,512,16:42:00,Tuesday,ST CLAIR AND VAUGHAN,General Delay,10,16,W,4559,0,1
2023-01-17T00:00:00Z,504,17:11:00,Tuesday,EDNA AND DUNDAS,Mechanical,5,10,E,8335,0,1
2023-01-17T00:00:00Z,503,17:14:00,Tuesday,BINGHAM LOOP,Mechanical,10,20,W,8460,0,1
2023-01-17T00:00:00Z,504,17:34:00,Tuesday,PARKSIDE AND QUEENSWAY,Mechanical,5,10,W,8390,0,1
2023-01-17T00:00:00Z,501,17:35:00,Tuesday,QUEEN AND YONGE,General Delay,20,26,E,4601,0,1
2023-01-17T00:00:00Z,504,18:10:00,Tuesday,BROADVIEW STATION,Held By,16,24,W,4545,0,1
2023-01-17T00:00:00Z,510,18:19:00,Tuesday,SPADINA STATION,Security,32,37,S,4536,0,1
2023-01-17T00:00:00Z,504,19:40:00,Tuesday,KING AND BATHURST,Diversion,80,90,W,4449,0,1
2023-01-17T00:00:00Z,511,19:41:00,Tuesday,BATHURST AND QUEEN,Security,23,32,N,4553,0,1
2023-01-17T00:00:00Z,504,21:15:00,Tuesday,KING AND CHURCH,General Delay,7,17,E,4535,0,0
2023-01-17T00:00:00Z,501,21:21:00,Tuesday,QUEEN AND WOODFIELD,General Delay,18,28,E,4531,0,0
2023-01-17T00:00:00Z,506,21:24:00,Tuesday,HIGH PARK LOOP,Operations,10,20,E,4589,0,0
2023-01-17T00:00:00Z,501,21:48:00,Tuesday,QUEEN AND SPADINA,Diversion,25,35,W,4459,0,0
2023-01-17T00:00:00Z,501,21:48:00,Tuesday,CHARLOTTE LOOP,Diversion,25,35,W,4459,0,0
2023-01-17T00:00:00Z,501,21:52:00,Tuesday,QUEEN AND GLADSTONE,Emergency Services,13,23,W,4603,0,0
2023-01-17T00:00:00Z,511,22:03:00,Tuesday,EXHIBITION LOOP,Emergency Services,10,20,E,4525,0,0
2023-01-17T00:00:00Z,505,22:15:00,Tuesday,DUNDAS AND YONGE,Diversion,24,33,E,4482,0,0
2023-01-17T00:00:00Z,506,22:31:00,Tuesday,CARLTON AND CHURCH,Held By,17,27,W,4418,0,0
2023-01-17T00:00:00Z,504,22:35:00,Tuesday,HOWARD PARK AND RONCES,Operations,10,20,W,8316,0,0
2023-01-17T00:00:00Z,501,23:16:00,Tuesday,DUFFERIN AND QUEEN,Emergency Services,10,20,N,1083,0,0
2023-01-17T00:00:00Z,504,01:18:00,Tuesday,EDNA AND DUNDAS,Emergency Services,10,20,E,8129,0,0
2023-01-17T00:00:00Z,501,01:26:00,Tuesday,LAKESHORE AND ROYAL YO,Operations,20,40,W,3312,0,0
2023-01-18T00:00:00Z,504,02:05:00,Wednesday,BROADVIEW STATION,Cleaning - Unsanitary,6,12,E,4543,0,0
2023-01-18T00:00:00Z,301,04:28:00,Wednesday,WINDERMERE AND THE QUE,Security,15,45,N,1100,0,0
2023-01-18T00:00:00Z,501,04:56:00,Wednesday,QUEEN AND RONCESVALLES,Security,0,0,W,4554,0,0
2023-01-18T00:00:00Z,503,06:00:00,Wednesday,KINGSTON AND QUEEN,Mechanical,31,41,S,8598,1,0
2023-01-18T00:00:00Z,505,06:09:00,Wednesday,DUNDAS WEST STATION,Operations,9,18,E,4569,1,0
2023-01-18T00:00:00Z,504,07:44:00,Wednesday,BATHURST AND KING,Collision - TTC Involved,32,37,S,4483,1,0
2023-01-18T00:00:00Z,501,07:44:00,Wednesday,DUFFERIN GATE LOOP,Mechanical,5,10,E,4542,1,0
2023-01-18T00:00:00Z,511,07:50:00,Wednesday,BATHURST AND KING,Held By,9,18,S,4403,1,0
2023-01-18T00:00:00Z,511,07:50:00,Wednesday,BATHURST AND KING,Held By,9,18,N,4465,1,0
2023-01-18T00:00:00Z,501,07:55:00,Wednesday,PARLIAMENT AND QUEEN,Emergency Services,6,12,N,4422,1,0
2023-01-18T00:00:00Z,505,08:16:00,Wednesday,DUNDAS AND BEVERLEY,Operations,9,19,W,4496,1,0
2023-01-18T00:00:00Z,501,09:02:00,Wednesday,QUEEN AND GLADSTONE,Operations,6,12,W,4511,1,0
2023-01-18T00:00:00Z,512,10:23:00,Wednesday,ST CLAIR AND GUNN'S RD,Operations,6,12,W,4424,0,0
2023-01-18T00:00:00Z,510,11:29:00,Wednesday,SPADINA AT HARBOARD,Security,45,20,S,4481,0,0
2023-01-18T00:00:00Z,501,13:31:00,Wednesday,LAKE SHORE AND PARKLAW,General Delay,9,16,E,1078,0,0
2023-01-18T00:00:00Z,504,16:18:00,Wednesday,KING AND YONGE,General Delay,15,19,W,4530,0,1
2023-01-18T00:00:00Z,510,16:21:00,Wednesday,FLEET LOOP,Security,10,20,S,4570,0,1
2023-01-18T00:00:00Z,510,16:23:00,Wednesday,QUEENS QUAY AND YORK,Collision - TTC Involved,70,80,E,4592,0,1
